id,resourceType,title,description,startDate,endDate,lat,lon,documentType,author,Evacuated,Homeless,Injuries,Deaths,Insured Cost,Train(s) damaged,Train(s) destroyed,Home(s) damaged,Home(s) destroyed,Building(s) damaged,Building(s) destroyed,Ind Premises destroyed,Com Premises damaged,Com Premises destroyed,Bridge(s) damaged,Bridge(s) destroyed,Aircraft damaged,Aircraft destroyed,Motor Vehicle(s) damaged,Motor Vehicle(s) destroyed,Water vessel(s) damaged,Water vessel(s) destroyed,Business(es) damaged,Business(es) destroyed,Farm(s) damaged,Farm(s) destroyed,Crop(s) destroyed,Livestock destroyed,Government assistance,regions,subjects,url,resourceUrl
592,Disaster Event,Bushfire - Mount Lofty Ranges,"On 20 February 1980 in the Mount Lofty Ranges, east of Adelaide there was a fire described as an early Ash Wednesday. This fire began two weeks prior in a rubbish dump south-south-east of Adelaide. It smouldered until 20 February when hot winds fanned the fire which burnt 8000 ha in one day. The fire destroyed 51 homes, the Anglican church at Longwood and 75 farms along with orchards and market gardens. The damage bill was estimated at more than $30 million. Court cases were held to ascertain who was responsible for this fire and they went on for over ten years.  The Insurance Council of Australia estimated the 1980 damage as $13 million, with the 2011 estimated normalised cost of $132 million.",2/20/1980 0:00,2/20/1980 0:00,-35.00764465,138.7087402,,,,,,,13000000,,,,51,,1,,,,,,,,,,,,,,,75,,,,South Australia,,http://www.emknowledge.gov.au/resource/?id=592,
629,Disaster Event,"Earthquake - Christchurch, New Zealand","On 22 February 2011 a 6.3 magnitude earthquake struck Christchurch shortly before 12.50 pm at a shallow depth of 4 km. Several aftershocks were reported some registering at 5.6 magnitude. This was the second major earthquake to hit the city, the previous earthquake occurred on the 4 September 2010 registering at 7.1 magnitude.  The city was busy with many people on the street at lunchtime. The disaster caused 185 deaths, major injuries (estimated to be 6659 in the first 24 hours) and extensive damage to infrastructure and buildings. Civil defence declared a Category 3 emergency, the highest possible for a regional disaster.  The earthquake caused extensive damage across the city including a preliminary figure of 10,000 homes to be rebuilt, multiple building collapses, 3500 homes to be demolished (from the September 2010 earthquake), burst water mains, flooding and liquefaction in the city, power outages across the city, cracks in many roads, port damage, restricted use of the Christchurch airport (open only for emergencies), closing schools, and stranding 4500 vehicles in the city centre during the recovery period.  Eight thousand Australians were registered with the Department of Foreign Affairs Australia as being in the Canterbury region during this period, with 350 in Christchurch. One Australian was among the confirmed 185 who died in the earthquake.  During the rescue effort 600 Australian emergency services workers including, police, search and rescue, medical and forensic experts assisted with the recovery efforts.",2/22/2011 0:00,2/22/2011 0:00,-43.52465439,172.6384735,,,,,6659,185,370000000,,,100000,3500,,,,,,,,,,,,,,,,,,,,,Outside Australia,,http://www.emknowledge.gov.au/resource/?id=629,
237,Disaster Event,Cyclone Bobby,"Cyclone Bobby travelled south along the west coast of Australia and passed near Onslow. It caused considerable damage to homes and buildings bringing heavy rains which flooded roads, damaged bridges, and caused damage to crops. The mining industry was severely affected.  The cyclone moved slowly and erratically along the Pilbara coast crossing just to the east of Onslow. The highest recorded wind gust was 183 km per hour at Onslow. A gust of 166 km per hour was recorded on Varanus Island off the Western Australian coast. Very heavy rainfall accompanied Bobby, with more than 400 mm of rain falling in the Onslow area.  Very minor property damage was reported from the Karratha area. Approximately 20 houses at Onslow sustained superficial roofing damage. Pastoral stations along the track between Onslow and Gascoyne Junction reported property damage.  Seven lives were lost when two fishing trawlers sunk off the coast from Onslow, and a motorist&nbsp;drowned while attempting to cross a flooded creek at Canarvon.  The Insurance Council of Australia estimated the 1995 damage at $11 million, with the 2012 estimated normalised cost of $48 million.",2/24/1995 0:00,2/27/1995 0:00,-21.63766289,115.1149368,,,,,,8,11000000,,,20,,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=237,
615,Disaster Event,Flood - Victoria February 2012,"Heavy rain began in Victoria on 26 February 2012. A severe weather warning for flash flooding was issued for most of the state, including the South West, North Central, Northern Country, Wimmera, Mallee, Central, West and South Gippsland and North-East forecast districts.  The State Emergency Service (SES) responded to 650 calls for help across the state on the last days of February following heavy rain and thunderstorms. There was flash flooding and minor building damage across the state after rainfalls of between 50 and 100 mm. In towns such as Seymour there was 120 mm of rain causing flash flooding and road closures. Shops in the main street of Chiltern were flooded after 94 mm of rain fell. The Goulburn Valley Highway was closed north of Seymour due to rainfall. Broken Weir near Benalla recorded the highest rainfall with 167 mm. Castlemaine received 50 mm of rain in a 90 minute period. Police said 11 homes and six shops were flooded.  State Emergency Service (SES) crews were also kept busy dealing with flash flooding at Yarrawonga, Cobram and Shepparton. In addition they had over 350 calls for help in Melbourne, with the hardest hit areas including Brimbank, Doncaster, Emerald and Malvern. There were 89 calls for help in the Ballarat area when storms dumped almost 60 mm of rain. The Daylesford Hospital had some minor flooding, and streets and at least one building were flooded in the area.  On 1 March 2012, the Bureau of Meteorology issued a Severe Weather Warning for heavy rain for residents in the Northern Country, East Gippsland and North East forecast districts.  Broken Creek&nbsp;broke its banks&nbsp;and flooded the town of&nbsp;Numurkah, north of Shepparton.&nbsp;Numurkah Base Hospital and the adjoining Karinya Nursing Home both experienced flooding, with&nbsp;patients and residents evacuated.&nbsp;Flood waters peaked on 5 March and slowly receded with a State Emergency Service spokeswoman saying it would take at least a week for the water to recede completely. Approximately 40 homes and businesses were damaged. The hospital was later delared unsalvagable and limited services resumed from a temporary tent facility, followed by longstanding portables.  Locals and the SES in Nathalia constructed a temporary metal levee with thousands of sandbags, 750 m in length along the banks of Broken Creek, in an attempt to protect the town. Nathalia's temporary levee was purchased after floods hit the town in 1993; it has not been used until this event and it supplements a permanent levee around much of the Nathalia stretch of Broken Creek. Notwithstanding the levee the SES still issued an evacuation order for the town of Nathalia as some doubt existed as to the levees ability to contain the flood waters.  Flooding of Broken Creek, which flanks Nathalia, peaked on 9 March at 3.25 m. The town's evacuation notice was lifted 15 March 2012 and the metal levee dismantled on 20 March 2012.  To date the Australian Government Disaster Recovery Payments total approximately $7,773,000 allocated to 6897 claimants.  The Insurance Council of Australia estimated the 2012 damage at $108.2 million which incorporated figures for both New South Wales and Victoria.",2/26/2012 0:00,3/15/2012 0:00,-36.12789154,141.9927979,,,,,,,108212000,,,,,,,,,,,,,,,,,,,,,,,,7773000,Victoria,,http://www.emknowledge.gov.au/resource/?id=615,
545,Disaster Event,Cyclone Steve,"Cyclone Steve formed in the northern Coral Sea, near Willis Island, and developed into a cyclone at approximately 7 am on 27 February 2000. The cyclone intensified further during the day to reach Category 2 intensity by 1 pm, before crossing the east Queensland coast to the near north of Cairns at approximately 7 pm.  Cyclone Steve caused major flooding between Cairns and Mareeba. A record flood level of 12.4 m was reached at Mareeba at 4.37 am on 28 February 2000, with 90 people requiring evacuation and the railway bridge washed away. Many buildings in Cairns suffered severe water damage including the Cairns Hospital. Wind gusts of up to 150 km per hour caused several buildings in Cairns and Kuranda to lose their roofs. Hundreds of trees were uprooted and powerlines were brought down throughout the district, disrupting supplies to more than 40,000 residents. The two highways to the Atherton Tablelands were closed by fallen trees and landslides. Crop damage by floods and winds was severe, notably the sugar cane industry.  Cairns Emergency Services answered over 1200 calls during the course of Cyclone Steve, while the Disaster Coordination Centre took another 1800 calls. One person from the town of Cardwell was killed by the floods following the cyclone.  The Insurance Council of Australia estimated the 2000 damage at $11 million, with the 2011 estimated normalised cost of $31 million.  NOTE: This is the cost and summary for Queensland exclusively; Cyclone Steve also impacted on Northern Territory and Western Australia.",2/27/2000 0:00,3/09/2000 0:00,-16.28831482,149.9652405,,,,,,1,11000000,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=545,
510,Disaster Event,Flood - Queensland Feb 2010,"In the last week of February through to the first week of March 2010 Queensland, Central Australia and Northern New South Wales experienced unprecedented rainfall and serious flooding in several regions. Queensland recorded the highest state wide average rainfall on 2 March, with 31.74 mm, exceeding the previous record of 31.49 mm established on 21 May 1981.  As a result the heavy deluge brought about widespread flooding to numerous rivers including Paroo, Moonie, Balonne, Dawson, Theodore, Moura, Maranoa, Warrego, Diamantina, Bulloo, Condamine, Weir, Mary, Burnett, and Comet. This had devastating impact on infrastructure including roads, railways and bridges, as well as agriculture and horticulture industries including farms, crops and live stock.   The Insurance Council of Australia estimated the 2010 damage at $46.7 million, with the 2011 estimated normalised cost of $49 million.",2/28/2010 0:00,3/05/2010 0:00,-27.47092438,153.0235443,,,,,,,46700000,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=510,
34,Disaster Event,Hail - Western Sydney,"On 18 March 1990, a hailstorm spread from Camden south-west of Sydney to Narrabeen Beach on Sydney's northern region. The hail measured up to 8 cm and caused severe damage to approximately 14,000 homes and businesses and 9000 motor vehicles. Winds reached 109 km per hour at Bankstown. Nine kilometres of power lines were brought down and roads were closed from flash flooding. The State Emergency Service received more than 3500 calls for help in the first two days after the storm with assistance being provided to approximately 2000 homes. Twenty-five people sustained serious injury.  The Insurance Council of Australia estimated the 1999 damage at $319 million, with the 2011 estimated normalised cost of $1297 million.",3/18/1990 0:00,3/18/1990 0:00,-33.91615677,151.0357513,,,,100,25,,319000000,,,,,1400,,,,,,,,,9000,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=34,
345,Disaster Event,Cyclone Vance,"Cyclone Vance developed off the coast of Darwin between 17 and 18 March, intensifying as it tracked to the west south-west then to the south before crossing the coast near Exmouth on 22 March as a Category 5 system. Wind speeds were recorded at 267 km per hour at Learmonth and 174 km per hour at Onslow. By the 23 March at 4 am it was near the town of Mount Magnet and was moving southeast at 50 km per hour.  Cyclone Vance was downgraded to Category 1 and passed to the northeast of Kalgoorlie on the 23 March 2011 at approximately 3 pm.  The storm surge associated with Cyclone Vance caused severe erosion of the beachfront and marina at Exmouth and stranded three large barges on the edge of Beadon Creek at Onslow. The storm surge at Exmouth was measured at 3.5 m which resulted in a storm tide of 4.9 m.  Severe structural damage occurred to approximately 10 per cent of buildings in Exmouth; many more experienced less obvious damage due to the intrusion of rainwater. Other damage was recorded in the far west of Pilbara, including damage in the town of Cue. Water and power supplies throughout the Gascoyne and Goldfields were disrupted and many homesteads sustained wind or flooding damage. The main rail and road links to the eastern states were cut.  The Insurance Council of Australia estimated the 1999 damage at $35 million, with the 2011 estimated normalised cost at $108 million.",3/18/1999 0:00,3/24/1999 0:00,-12.46484184,130.837616,,,,,,,35000000,,,200,112,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=345,
448,Disaster Event,Cyclone Larry,"Severe tropical Cyclone Larry crossed the tropical north Queensland coast near Innisfail during the morning of 20 March 2006. Between Babinda and Tully, damage to infrastructure and crops was extensive, with the total estimated loss upwards of half a billion dollars.  In north-west Queensland, heavy rainfall from the cyclone caused several townships to be isolated for a number of days and, as a result, food drops were required and emergency supplies had to be delivered by helicopter. The banana industry in the region was almost wiped out, losing about 200,000 tonnes of fruit, worth about $300 million, representing approximately 80 percent of Australia's banana crop. The storm also destroyed at least $15 million worth of avocados.  The Insurance Council of Australia estimated the 2006 damage at $540 million, with the 2011 estimated normalised cost of $609 million.",3/20/2006 0:00,3/20/2006 0:00,-17.51965332,146.0728455,,,,,30,,540000000,,,10000,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=448,
509,Disaster Event,"Severe Storm - Perth, 2010","Severe thunderstorms occurred on the afternoon and evening of Monday 22 March 2010 in the central west, lower west, and adjacent parts of the south-west great southern and central wheat belt districts of Western Australia. Severe storms moved through Perth between 3.30 pm and 6 pm with large hail at record levels, heavy rain and severe winds that resulted in considerable damage.  The storm was responsible for record numbers of power outages more than&nbsp;150,000 properties were without power at the peak, 300 hazard incidents and affected flight, train and bus services. The number of requests for assistance from FESA and SES totalled more than 3000, the most significant number since the May 1994 wind storms. Approximately 15 schools in the northern suburbs were closed the following day due to damage, while many hospitals were also damaged.  Large hail occurred in a strip from the northern coastal suburbs to south Perth. For many suburbs, particularly from Osborne Park to Crawley, hail from 4-6 cm was large enough to badly damage cars, break car windscreens and windows of houses.&nbsp;Hail blocked gutters and drains worsening the impacts of flooding. Many properties were inundated with water including the University of Western Australia's library. A landslip at Kings Park caused the evacuation of several apartment towers as mud inundated lower levels threatening their stability.  The Insurance Council of Australia estimated the 2010 damage at $1053 million with&nbsp;the 2011 estimated normalised cost at $1019 million.",3/22/2010 0:00,3/22/2010 0:00,-31.90671539,115.8136139,,,100,,,,1053000000,,,,,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=509,
458,Disaster Event,Cyclone Alby,"Tropical Cyclone Alby formed north- west of Port Hedland and was detected on 27 March 1978. The cyclone passed close to the south-west corner of Western Australia on 4 April 1978, killing five people and causing widespread but mostly minor damage to the south-west. Storm surges and large waves caused coastal inundation and erosion from Perth to Busselton, while very strong winds caused fires that burned hectares of forest and farming land. In terms of damage it is estimated that 'Alby' was the most devastating storm on record to affect the south-western areas of Western Australia.  The Insurance Council of Australia estimated the 1978 damage at $13 million, with the 2011 estimated normalised cost of $265 million.",3/27/1978 0:00,4/04/1978 0:00,-20.31162643,118.5752563,,,,20,,5,13000000,,,,,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=458,
307,Disaster Event,Flood - Alice Springs and Central Northern Territory,"Starting on 31 March 1988, the Todd River catchment saw the largest rainfall recorded within 24 hours. More than 300 mm of rain fell in the western MacDonnell Ranges, with over 150 mm at stations further east, around Alice Springs. The flood reached a gauge height of 3.98 m.  The Todd River burst its banks, flooding large areas of Alice Springs, and isolating it from the south as road and rail links through Heavitree Gap were cut. Further south, the Hugh and Palmer Rivers also burst their banks, cutting the Stuart Highway.  The weather system which caused the flood resulted from the combined effects of two tropical depressions, one forming to the north-east of Darwin, and the second in the Indian Ocean south of Java. The combined depression then travelled in a south-easterly direction to Alice Springs.  Approximately 300 people were evacuated from low-lying areas, and there was considerable damage in the Alice Springs area. There were three fatalities in the floods.  The Insurance Council of Australia estimated the 1988 damage at $10 million, with the 2011 estimated normalised cost of $68 million.",3/31/1988 0:00,4/02/1988 0:00,-23.49347687,132.8082275,,,300,,,3,10000000,,,,,,,,,,,,,,,,,,,,,,,,,Northern Territory,,http://www.emknowledge.gov.au/resource/?id=307,
490,Disaster Event,Flood - Mid and North Coast,"During the period 31 March - 1 April 2009, Coffs Harbour and the surrounding regions experienced heavy rainfall associated with severe storms.&nbsp;The highest falls were recorded at; Red Hill 445 mm, Girralong 730 mm and Wooli 129 mm. The heights of the River systems increased significantly with Coffs&nbsp;Creek peaking at 5.14 m, Bellinger River peaking at 8.6 m, and the Nambucca River peaking at 10.4 m.  The effects of the flood were compounded by the heavy rainfall that occurred in February 2009. There was extensive damage and critical infrastructure, businesses, local industry, property, crops and landslips also occurred.  There were 760 requests for help from the State Emergency Services (SES).&nbsp;The response and recovery was assisted by New South Wales Fire Brigades, Rural Fire Service, Ambulance Service, Police Force and local councils. Over 100 people were rescued, 800 people evacuated and were accommodated overnight in emergency centres and three schools&nbsp;stayed children overnight.  The Minister for Emergency Services declared Coffs Harbour, Nambucca and Bellingen local government areas, a natural disaster zone.  The Insurance Council of Australia estimated the 2009 damage at $37 million, with the 2011 estimated normalised cost of $40 million.",3/31/2009 0:00,4/02/2009 0:00,-30.29631233,153.1156769,,,,,,,37000000,,,,,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=490,
213,Disaster Event,Hail - Sydney Apr 1999,"At approximately 7.45 pm on 14 April 1999, a torrential hailstorm hit Sydney's inner and eastern suburbs, damaging thousands of homes and cars. Hailstones the size of cricket balls hit the city at more than 200 km per hour. The storm hit 85 suburbs, causing damage to 20,000 houses including windows, roofs and skylights. Seventy thousand cars sustained windscreen and panel damage. The worst affected areas included the south-east suburbs of Kensington, Kingsford, Botany, Mascot, Randwick and Paddington. One person died as a result of the storm.  The Insurance Council of Australia estimated the 1999 damage at $1700 million, with the 2011 estimated normalised cost of $4296 million.",4/14/1999 0:00,4/14/1999 0:00,-33.9096756,151.2230225,,,,500,50,1,1700000000,,,20000,,2500,,,,,,,25,,40000,,60,,2000,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=213,
504,Disaster Event,Flood - Charleville,"In the three&nbsp;day period between 18 April and 21 April 1990, up to 150 mm of rain fell in large areas of Central Queensland. Some isolated areas recorded up to 350 mm.  Major flooding developed on the Warrengo River, Maranoa River as well as other inland river systems. On 21 April, the Warrego River peaked at 8.5 m.  Over 2000 residents were evacuated primarily by military helicopters to higher ground and to the local airport.  The Insurance Council of Australia estimated the 1990 damage at $30 million, with the 2011 estimated normalised cost of $99 million.  (Note the damage cost includes entry for SW Qld, NW NSW, &amp; NE VIC Floods 21/04/1990 - 05/05/1990).&nbsp;",4/18/1990 0:00,4/21/1990 0:00,-26.39740562,146.2445068,,,2300,,60,6,30000000,,,500,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=504,
50,Disaster Event,"Flood - Queensland - Charleville, New South Wales - Nyngan, Victoria - Gippsland","On 18 April 1990 after several weeks of heavy rain over Queensland, a strong upper level low dumped upwards of 150 mm of rain with exceptional totals to 350 mm across large areas of central Queensland over a three day period. Already saturated catchments were inundated and major flooding quickly developed on the Warrego and Maranoa Rivers and many other inland systems. The towns of Jericho and Augathella were flooded and a section of the Longreach railway was washed away.  On the morning of 21 April, the Warrego River was rising rapidly. Later the same day the river peaked at over 8.5 m which was 1.5 m above the previous record. Levee banks protecting the town were ineffective and floodwaters spread through the town, necessitating the entire population of 3500 to be evacuated to the airport. Many residents climbed to their rooftops and had to be rescued by helicopter.  The low then moved south-east and torrential rains were experienced across large areas of New South Wales west of the Divide. There was major flooding on the Lachlan, Macquarie and Castlereagh Rivers, among others. The Bogan river flooded into Nyngan. Despite the residents' ttempts to raise the levee banks by sand bagging, the levees could not withstand the flood and on the 23 April, as the river surged to 5.2 m, nearly one metre higher than the previous record, most of the town was inundated. The population of 2500 was evacuated to Dubbo, 160 km away.  The low then moved towards Victoria and produced torrential rains over Gippsland on 20 and 21 April with up to 350 mm recorded over the two day period. Major flooding occurred on the Thomson, Avon and Mitchell Rivers. Hectares of vegetable crops were destroyed by flood waters and highways cut. People were evacuated from low-lying areas. It total 150 homes were flooded.  Property losses from the three-state flood were considerable.Towns and houses flooded, infrastructure was destroyed or damaged, thousands of sheep and cattle drowned and thousands of hectares of ruined crops.  The floods claimed six lives.  The Insurance Council of Australia estimated the 1990 damage at $30 million with the 2011 estimated normalised cost of $99 million.",4/21/1990 0:00,4/30/1990 0:00,-31.54109001,147.1975708,,,,5000,,6,30000000,,,,,,,,,,,,,,,,,,,,,,,,,New South Wales;Victoria;Queensland,,http://www.emknowledge.gov.au/resource/?id=50,
66,Disaster Event,Flood - Western Sydney,"On 24 April 1974, severe flash flooding caused heavy damage in Sydney's western suburbs and the Blue Mountains. During&nbsp;this period approximately 200 mm of rain fell.  One person died as a result of the flooding.  The Insurance Council of Australia estimated the 1974 damage at $20 million, with the 2011 normalised cost of $509 million.",4/24/1974 0:00,4/24/1974 0:00,-33.75153351,150.6912231,,,,,,1,20000000,,,,,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=66,
398,Disaster Event,Severe Storm - Bunbury and South Perth,"On 16 May 2005, a strong cold front caused widespread damage to Perth suburbs and parts of the south-west of the state. Several tornadoes occurred on the edge of the front causing serious damage to buildings and houses in the Bicton and Bunbury areas.  The Fire and Emergency Services Authority (FESA) described it as the worst storm in ten years. The SES received over 800 calls for assistance. Five schools were damaged and at Bicton Primary School the music room was ripped from its foundation.  In Bunbury the tornado caused substantial damage to buildings and residences. Heavy rain caused extensive flooding and traffic chaos with roads closed, including a main highway. Some parts of the south-west recorded up to 80 mm of rain in 24 hours.  In excess of 100,000 customers were left without power and the city was littered with downed power poles and live wires. Power was cut along the storm's path in areas such as Bicton, Fremantle, Canningvale, Kwinana and Armadale.  The Insurance Council of Australia estimated the 2005 damage at $53.2 million, with the 2011 normalised cost at $108 million.",5/16/2005 0:00,5/16/2005 0:00,-32.0274353,115.7822495,,,,,,,53200000,,,,,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=398,
399,Disaster Event,Hail - Brisbane,"A hailstorm brought about by unusual weather conditions created widespread flooding and significant damage to the city of Brisbane. The cause of the extreme weather was a vast difference between the ground temperature and a below freezing stratosphere temperature, combined with damp air situated on the coast.  Hail was reported as being 15 cm deep across roads in some areas. There was significant damage to buildings and cars. Over 200 lightning strikes were recorded and as a result Brisbane Airport was required to close for an hour until the storm subsided. Approximately 6500 properties lost power and the SES responded to 160 calls, caused by flooding waters, fallen power lines and trees.  The Insurance Council of Australia estimated the 2005 damage at $17.6 million, with the 2011 estimated normalised cost of $28 million.",5/19/2005 0:00,5/19/2005 0:00,-27.47093391,153.0234985,,,,,,,17600000,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=399,
484,Disaster Event,Flood - Northern New South Wales May 2009,"On 20 May 2009 an east coast low formed off the south-east Queensland coast. In combination with a strong high pressure system in the southern Tasman Sea, gale to storm force east to south-east winds affected the northern New South Wales coast.  Consequently, heavy rain occurred over a large part of the north-east region during the period 19-23 May, with additional heavy falls on 20-21 May. This was the third major flood to occur in the Mid North Coast this year, compounding damage previously caused during the February and April floods.  Damage recorded in the region included winds of 130 km per hour at Byron Bay, closure of 240 schools, the Tweed area affected by a lightning strike disabling powerlines to the north and south of the region (12,000 homes and businesses), 16,000 people on the far north coast were without power overnight, 35,000 people isolated by floodwaters, an overall approximate 21,500 people isolated in the affected regions, and the Macleay River levee at Kempsey broke its banks inundating the township. One fatality occurred when a person attempted to cross a flooded creek in Coffs Harbor.  The State Government declared the following regions as natural disaster areas: Kempsey, Coffs Harbour, Bellingen, Nambucca, Port Macquarie-Hastings, Tweed, Byron, Ballina, Lismore, Kyogle, Richmond Valley and Clarence Valley local Government areas.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;   The Insurance Council of Australia estimated the 2009 damage at $48 million, with the 2011 normalised cost of $55 million.",5/20/2009 0:00,5/23/2009 0:00,-28.64416122,153.612381,,,,,,1,48000000,,,,,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=484,
616,Disaster Event,Cyclone Herbie,"Cyclone Herbie occurred 21 May 1988 in the Carnarvon and Denham area rapidly accelerating to the south-east at speeds reaching 75 km per hour before passing over Denham in the early morning.  The cyclone caused structural damage along the coast from Carnarvon to Denham along with damage to banana plantations at Carnarvon and the grounding of a 30,000 ton freighter, the Korean Star, near Cape Cuvier. A storm surge of around 2 m occurred at Denham, inundating the foreshore. Several fishing vessels were stranded along the main street when water levels subsided. As the cyclone moved inland, severe dust storms occurred on its northern side, while by contrast rainfall totals greater than 100 mm caused flooding. The Greenough and Irwin Rivers burst their banks flooding houses, especially in Dongara.  The Insurance Council of Australia estimated the 1988 damage at $20 million, with the 2011 estimated normalised cost of $117 million.",5/21/1988 0:00,5/22/1988 0:00,-24.88456726,113.6291885,,,,,,,20000000,,,,,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=616,
304,Disaster Event,"Severe Storm - Perth, Mandurah and South-West Coast","On 23 and 24 May 1994, Perth, Mandurah and south-western Western Australia experienced strong land gales gusting up to 140 km per hour. Several houses were completely unroofed and damage occurred to approximately 600 houses with different levels of severity. Damage to electricity infrastructure resulted in widespread loss of power to the Perth area lasting up to a week in some instances. Substantial financial losses were incurred by commerce and industry.  Huge seas and tides caused significant erosion to beaches, and parts of the Perth river foreshore were inundated. Fremantle recorded 25 wind gusts of at least 129 km per hour, more than three times the number recorded for any other event since the 1960s.  The Insurance Council of Australia estimated the 1994 damage at $37 million, with the 2011 estimated normalised cost of $187 million.",5/23/1994 0:00,5/24/1994 0:00,-32.53684616,115.7422714,,,,200,,,37000000,,,,,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=304,
32,Disaster Event,"Severe Storm - Hunter Valley, Tablelands and Southern Highlands","On 23 June 1998, severe storms with gale force winds affected the Northern tablelands and Hunter Valley regions of Sydney, causing damage to properties and infrastructure. Fallen power lines created a power outage for over 7000 homes and demand for power reached record levels on the night of 23 June.  The State Emergency Service reported that across the State more than 2000 requests for assistance had been received; almost 1800 of which were received from the Hunter Valley. The worst affected areas were Lake Macquarie, Maitland, Newcastle and Port Stephens.  One woman drowned in flooded waters at Crookwell.  The Insurance Council of Australia estimated the 1998 damage at $12 million, with the 2011 estimated normalised cost of $39 million.&lt;",6/23/1998 0:00,6/24/1998 0:00,-32.7326355,151.5579376,,,,,,1,12000000,,,,,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=32,
18,Disaster Event,Flood - Gippsland June 2007,"In late June 2007, the Gippsland area received record rainfall associated with an intense low pressure system. The substantial rain event followed the Great Divide Bushfires, when 1.2 million hectares of public and private land were burnt and large areas of soil were left exposed.   The storm in June 2007 resulted in major flooding and widespread damage. Seven rivers burst their banks causing millions of dollars of damage to homes, businesses and farms, as well as a significant loss of public and private assets. The rapidly rising floodwaters forced dozens of rescues and evacuations. One person died as a result of the flood waters. During 48 hours of torrential rain more than 1000 emergency service staff worked to save homes and shops in towns throughout Gippsland. Relief centres were set up at Bairnsdale, Lakes Entrance, Paynesville, Sale, Lucknow and Loch Sport and housed up to 360 evacuees. Volunteers also provided medical aid and catering with other organisations such as the Lions Club.  The State Government established a Flood Recovery Ministerial Taskforce, which assessed community need and planned the recovery program. The Taskforce announced a $60 million Flood Recovery Initiative covering among other things the cost of work on some 400 roads, bridges and 80 walking tracks spanning hundreds of km and clearing debris from the regions&rsquo; water supplies, catchments and recreation areas.  The Insurance Council of Australia estimated the 2007 damage at $15 million, with the 2011 estimated normalised cost of $18 million.",6/27/2007 0:00,7/02/2007 0:00,-38.2273941,146.7471313,,,,,,1,15000000,,,,,,,,,,,,,,,,,,,,,,,,,Victoria,,http://www.emknowledge.gov.au/resource/?id=18,
514,Disaster Event,Flood - North-East New South Wales,"Floods and storms occurred across south-east Queensland and northern New South Wales, causing damage to cars and homes. The Gold Coast recorded rain totals of 368 mm in a 24 hour period. The New South Wales Premier declared Lismore, Byron Bay, Tweed Heads and Ballina natural disaster zones.&nbsp;  Flood warnings were issued for major rivers from mid-north New South Wales to southern Queensland. In the northern New South Wales town of Lismore the Wilson River peaked and as a precaution, approximately 3000 residents were asked to evacuate their homes.  Thousands of people in northern New South Wales remained stranded by the flood waters days after the storms, and were reliant on food and medical drops by boat and helicopter.  The Insurance Council of Australia estimated the 2005 damage at $25 million, with the 2011 estimated normalised cost of $37 million.&nbsp;  See related event for Queensland.",6/29/2005 0:00,6/30/2005 0:00,-28.80650711,153.276947,,,3000,,,1,25000000,,,,,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=514,
